id,topic,category,indicator,subindicator,units,geography,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,note,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Kyrgyzstan,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Laos,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Malaysia,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Mongolia,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Myanmar,,,,,,,,1,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Nepal,,,,,,,,0.5,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Pakistan,,,,,,,,0.5,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Papua New Guinea,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Philippines,,,,,,,,1,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Singapore,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Sri Lanka,,,,,,,,0.5,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Taiwan,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Tajikistan,,,,,,,,1,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Thailand,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Turkmenistan,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Uzbekistan,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Vietnam,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Albania,,,,,,,,1,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Belarus,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Bosnia and Herzegovina,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Georgia,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Macedonia,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Moldova,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Russia,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Serbia,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Turkey,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Ukraine,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Argentina,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Bolivia,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Brazil,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Chile,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Colombia,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Costa Rica,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Dominican Republic,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Ecuador,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,El Salvador,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Guatemala,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Haiti,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Honduras,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Jamaica,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Mexico,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Nicaragua,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Panama,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Paraguay,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Peru,,,,,,,,1,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Uruguay,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Egypt,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Iraq,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Jordan,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Kuwait,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Lebanon,,,,,,,,1,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Oman,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Saudi Arabia,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,United Arab Emirates,,,,,,,, -   ,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,West Bank and Gaza,,,,,,,,1,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.07,Opportunities,Support - Off-grid,Rural electrification incentives,Tax / duty reductions,Questions,Spare,,,,,,,,,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Algeria,136.58,138.17,129.54,126.58,125.09,100.43,110.09,108.61,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Angola, -   , -   , -   ,33.5,33.5,33.5,33.5,33.5,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Benin,223.83,234.37,216.74,223.9,223.72,186.79,184.89,188.24,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Botswana,71.12,87.87,78.86,77.99,79.62,80.73,75.15,88.28,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Burkina Faso,218.38,228.03,210.5,216.84,216.67,180.9,178.06,181.8,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Burundi,63.31,65.75,61.17,60.05,64.04,67.5,69.54,136.82,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Cameroon,134.19,140.8,177.99,158.53,158.21,132.11,131.42,132.98,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Central African Republic,131.95,138.46,127.9,132.05,131.79,110.05,109.48,110.77,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Chad,167.49,175.74,166.25,171.65,171.31,143.05,142.31,143.99,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Congo,57.87,60.73,56.09,57.92,57.8,48.27,48.02,48.58,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Congo (Dem. Rep.), -   , -   , -   , -   ,108.41,108.53,114.07,75.49,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Cote d'Ivoire,172.81,180.95,167.34,172.87,172.73,144.22,142.75,145.34,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Eritrea,15.93,15.93,15.93,15.76,15.84,15.73,14.87,15.39,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Ethiopia,46.44,39.6,37.79,35.92,34.17,32.48,30.71,27.95,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Ghana,649.25,569.3,393.51,582.45,319.69,335.41,415.56,245.39,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Guinea,141.56,115.67,112.81,114.52,114.17,107.58,95.52,88.03,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Kenya,150.86,169.64,167.82,158.16,186.75,143.16,137.02,144.67,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Lesotho,17.5,20.59,21.94,18.66,18.56,16.86,16.46,18.66,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Liberia,730,720,710,690,630,610,580,350,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Libya,53.71,55.58,54.13,53.78,53.62,49.6,49.69,48.78,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Madagascar,224.86,234.34,259.2,256.83,230.26,184.25,228.86,207.88,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Malawi,98.39,94.48,95.89,119.04,112.36,90.29,96.56,81.05,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Mali,183.09,190.66,178.67,193.44,196.31,165.42,161.57,164.5,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Mauritania,213.8,209.8,199.16,199.02,200.15,189.54,167.08,165.02,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Morocco,89.74,93.44,87.54,89.89,89.84,77.55,97.3,103.52,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Mozambique,27.3,30.04, -   ,27.33,144.33,179.5,100.61,134.43,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Namibia,177.89,203.74,205.33,195.4,195.52,188.02,180.64,215.4,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Niger,107.45,112.51,111.59,115.28,115.19,96.17,95.19,96.92,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Nigeria, -   , -   ,158.92,161.38,167.48,127.45,142.55,116.5,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Rwanda,196,196,211,212,199,258,244.4,229.17,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Senegal,307.76,322.25,298.02,307.86,307.61,256.83,254.22,231.54,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Sierra Leone, -   , -   , -   , -   , -   ,380.56,409.04,169.8,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Somalia, -   , -   , -   , -   , -   , -   , -   ,79,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,South Africa,56,72.45,80.29,75.89,76.19,69.77,68.1,81.97,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,South Sudan, -   , -   , -   , -   , -   , -   ,420,450,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Sudan,145.14,127.31,96,72.73,58.17,58.57,58.57,58.57,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Tanzania,48.53,59.26,83.18,81.63,123.23,98.1,89.2,87.31,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Togo,215.09,225.22,208.28,215.16,214.99,179.5,177.67,180.9,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Tunisia, -   , -   , -   , -   , -   , -   ,98.12,87.13,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Uganda,164.53,142.05,194.79,188.61,176.66,161.51,168.09,172.31,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Zambia,68.21,67.32,63.64,60.76,61.07,43.28,36.47,68.79,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Zimbabwe,81.25,90.7,104.76,106.45,106.45,105.04,106.45,98.3,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Afghanistan,68.7, -   , -   , -   , -   , -   , -   ,183.97,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Armenia, -   , -   , -   , -   , -   , -   , -   ,76.63,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Azerbaijan,74.71,75.97,76.42,76.53,76.56,58.31,43.45,52.23,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Bangladesh, -   , -   ,109.98,115.27,123.53,125.7,124.93,127.34,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Cambodia,194.6,200.55,202.33,195.29,188.46,182.31,181.79,172.51,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,China,115.75,132.27,141.7,144.05,142.5,128.43,116.47,111.72,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,India,112.15,116.04,112.5,111.06,111.59,114.66,113.1,119.79,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Indonesia,102.82,108.41,102.79,106.92,106.56,95.84,90.12,92.81,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Kazakhstan,56.98,62.2,67.88,69.74,77.25,56.35,40.9,41.73,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Kyrgyzstan,19.84,19.73,19.36,18.79,16.97,30.71,30.67,32.78,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Laos,101.15,103.98,124.53,129.76,128.8,130.14,132.81,133.54,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Malaysia,114.94,128.49,127.24,124.76,132.91,111.33,105.01,101.17,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Mongolia, -   , -   ,64.78,57.83,58.23,65.3,60.06,64.86,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Myanmar,87.48,87.48,87.53,60.23,76.2,64.47,60.74,55.31,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Nepal,126.77,124.54,130.51,119.35,114.07,114.06,106.77,110.16,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Pakistan,1.98,15.16,17.89,13.97,15.39,13.9,13.49,16.76,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Papua New Guinea,,,,,,,,,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Philippines,201.3,206.08,217.3,190.19,182.05,158.22,138.13,126.88,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Singapore,161.2,208.81,216.57,178.41,148.16,107.54,84.14,97.72,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Sri Lanka, -   , -   , -   , -   ,158.42,152.06,141.6,135.62,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Taiwan,97,104.31,110.18,117.64,124.56,112.49,99.07,102.43,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Tajikistan,33.3,46.3,54.7,64.9,70.2,75,75,46.78,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Thailand,106.95,110.33,117.73,128.01,125.62,114.93,104.03,107.55,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Turkmenistan,28.07,28.07,28.07,28.07,28.07,22.86,22.86,22.86,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Uzbekistan,71.19,65.88,59.92,53.98,57.28,51.49,44.63,25.81,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Vietnam,100.1,95.21,102.06,111.52,109.48,112.05,109.83,108.13,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Albania,155.8,151.61,153.15,158.47,98.62,90.4,88.88,102.24,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Belarus,,,,,,,,,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Bosnia and Herzegovina, -   , -   , -   , -   , -   , -   , -   , -   ,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Georgia,60.88,71.29,72.72,72.17,67.99,57.79,59.82,71.25,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Macedonia,,,,,,,,,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Moldova,112.89,125.97,131.61,127.27,113.28,112.96,98.14,111.11,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Russia,67.57,74.61,75.5,78.68,69.4,46.37,45.71,56.06,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Serbia,80.17,93.75, -   ,78.2,79.96,68.19,71.36,76.26,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Turkey,215.57,196.28,194.42,143.77,174.36,149.71,142.61,117.15,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Ukraine,75.3,91.7,102.51,110.01,84.06,59.99,61.1,61.31,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Argentina, -   , -   ,93.88,86.52,56.46,56.1,110.55,168.24,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Bolivia,17.53,18.74,19.44,23.24,24.43,24.46,24.83,23.6,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Brazil,226.06,245.73,218.84,172.48,171.43,175.85,181.63,199.11,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Chile,220.06,218.38,195.48,187.18,161.9,168.77,181.34,214.02,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Colombia,112.36,118.7,141.82,161.7,154.13,127.34,100.24,132.06,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Costa Rica,166.51,163.41,171.51,186.1,195.16,181.02,187.9,216.43,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Dominican Republic,317.08,341.48,225.05,232.72,246.8,217.03,193.91,193.42,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Ecuador,78.5,78.3,78.4,77.4,89.2,96.4,103.9,104.1,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,El Salvador,236.63,262.46,298.37,298.83,297.71,250,198.74,220.4,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Guatemala,258.5,267.46,283.9,293.33,200.52,157.13,145.38,151.4,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Haiti,329.36,325.16,314.75,305.37,290.78,256.17,206.92,201.01,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Honduras,197.35,234.35,242.41,235.28,227.48,182.19,162.47,163.67,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Jamaica, -   , -   ,469.42,410,346,246.58,213.79,255.95,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Mexico, -   , -   , -   ,230.85,228.02,176.41,152.86,182.61,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Nicaragua,239.07,296.92,299.85,297.3,290.25,249.03,253.11,252.54,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Panama,187.1,178.7,181.1,223.3,208.1,218.8,174.16,182.2,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Paraguay,71.21,81.42,76.83,78.32,75.13,64,59.4,63.88,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Peru,103.5,114.56,102.96,102.8,116.97,102.77,106.41,112.07,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Uruguay,227.86,248.41,260.32,277,250.85,219.58,217.95,246.12,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Egypt,102.94,97.57,95.54,97.46,110.09,101.25,125.02,83.69,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Iraq,8.55,17.11,8.58,8.58,8.42,8.32,100.47,50.57,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Jordan,122.85,130.97,146.5,161.68,203.33,218.68,218.77,208.04,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Kuwait,6.97,7.24,7.14,7.05,7.02,6.64,6.62,82.4,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Lebanon,85,85,85,85,85,85,92.91,92.91,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Oman,51.95,51.95,51.97,51.95,51.95,51.95,51.95,51.95,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Saudi Arabia,69.33,69.33,69.33,69.33,69.31,69.31,69.32,79.99,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,United Arab Emirates,54.45,62.62,62.62,62.62,62.62,62.62,62.62,62.62,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,West Bank and Gaza,137.43,143.29,168.36,179.82,182.19,152.16,153.95,164.26,,,,,, 
2.08,Opportunities,Prices and costs,Average commercial electricity prices,Average commercial electricity prices,$/MWh,Spare,,,,,,,,,,,,,, 
